Country Name,Country Code,year_int,CC_EST,GE_EST,PV_EST,RL_EST,RQ_EST,VA_EST
Ireland,IRL,2021,1.61938548088074,1.46342539787292,0.843662619590759,1.49300801753998,1.55254113674164,1.41767168045044
Ireland,IRL,2022,1.67441475391388,1.5485702753067,0.88466739654541,1.52677750587463,1.63956081867218,1.45429503917694
Ireland,IRL,2023,1.5752888917923,1.59114551544189,0.901911556720734,1.63358354568481,1.74936389923096,1.48345601558685
Italy,ITA,2000,0.699464857578278,0.72274261713028,0.916669428348541,0.83810555934906,0.791893303394318,1.04071915149689
Italy,ITA,2002,0.523466825485229,0.753255426883698,0.838429808616638,0.740141987800598,0.904300689697266,1.03865301609039
Italy,ITA,2003,0.48460641503334,0.743869483470917,0.431488335132599,0.688429892063141,1.04489135742188,0.985716998577118
Italy,ITA,2004,0.36139702796936,0.628187000751495,0.269257694482803,0.590003907680511,1.08458256721497,1.17716777324677
Italy,ITA,2005,0.403579652309418,0.556203484535217,0.489115536212921,0.509243011474609,0.996279656887054,1.05702924728394
Italy,ITA,2006,0.477287948131561,0.35609769821167,0.5307337641716,0.379006385803223,0.976830065250397,1.06452357769012
Italy,ITA,2007,0.33118924498558,0.191648334264755,0.446970045566559,0.467548191547394,0.940306901931763,1.11190748214722
Italy,ITA,2008,0.262665063142776,0.272778868675232,0.547544240951538,0.447921454906464,0.974892854690552,1.03202378749847
Italy,ITA,2009,0.194480165839195,0.417277067899704,0.346905887126923,0.399145483970642,0.96655398607254,1.03421604633331
Italy,ITA,2010,0.283443719148636,0.467300355434418,0.473923683166504,0.454773187637329,0.894350588321686,0.962826371192932
Italy,ITA,2011,0.299565821886063,0.403479129076004,0.501207411289215,0.483442842960358,0.713232815265656,0.911823928356171
Italy,ITA,2012,0.172010645270348,0.447511166334152,0.508217513561249,0.425940155982971,0.744578301906586,0.916809260845184
Italy,ITA,2013,0.070905864238739,0.532426714897156,0.495499193668365,0.436259418725967,0.778938114643097,0.954193353652954
Italy,ITA,2014,0.0056577529758215,0.472872227430344,0.458165407180786,0.422147244215012,0.638065695762634,0.999258756637573
Italy,ITA,2015,0.0265776235610247,0.49019667506218,0.363257199525833,0.288353830575943,0.712536931037903,1.03490507602692
Italy,ITA,2016,0.0815546959638596,0.544244647026062,0.355933427810669,0.366415023803711,0.697884500026703,1.03519976139069
Italy,ITA,2017,0.175231233239174,0.491924196481705,0.292910486459732,0.319133818149567,0.691279470920563,0.990754127502441
Italy,ITA,2018,0.215687438845634,0.408853262662888,0.326271682977676,0.240623876452446,0.715148270130157,0.963442385196686
Italy,ITA,2019,0.233934670686722,0.450929790735245,0.381114274263382,0.272417157888412,0.942923724651337,0.905108034610748
Italy,ITA,2020,0.509535729885101,0.360754579305649,0.399345397949219,0.206682667136192,0.487740814685822,1.05461311340332
Italy,ITA,2021,0.517084956169128,0.325260877609253,0.550520956516266,0.240348026156425,0.526738524436951,1.08431649208069
Italy,ITA,2022,0.527714252471924,0.448645293712616,0.466298222541809,0.296974033117294,0.510931491851807,1.07431793212891
Italy,ITA,2023,0.550129175186157,0.611036896705627,0.583320736885071,0.390358686447144,0.644031763076782,1.11553084850311
Latvia,LVA,2000,-0.0419168248772621,0.209914907813072,0.419434159994125,0.148901090025902,0.696230709552765,0.742288053035736
